id,alwaysopen,_version,xcoord,ycoord
10279,false,0,12.147010322193,55.422133448069
10280,false,0,12.239953146426,55.345873711519
10282,false,0,11.568398977112,55.416940775247
10284,true,0,11.710521506195,55.541012780558
10287,true,0,11.740470940001,55.673561302424
10289,false,0,11.598298428194,55.803810637412
10290,false,0,11.670550,55.926381
10291,false,0,9.4810100848658,55.487855379008
10292,false,0,11.502951906452,55.650798782185
10295,false,0,11.499516202136,55.813002300179
10296,false,0,12.111481669840,55.760259617670
10299,false,0,9.4571408039074,55.505234576835
10302,true,0,11.862226803975,55.589273761318
10303,false,0,11.855998798296,55.688657633742
10304,false,0,12.172581527456,55.850873217702
10306,false,0,11.959121405997,55.754354044284
10308,true,0,12.047711402728,55.947016629582
10311,false,0,12.139882362943,56.066789027490
10317,false,0,12.367526510280,55.782237153914
10318,true,0,12.162229506140,55.488437827786
10320,false,0,10.346726557484,55.422624078147
10323,false,0,12.545430740752,55.722739601809
10328,true,0,8.5491186010040,55.152560066670
10329,true,0,8.8251687062670,55.058358164521
10331,true,0,9.5967370724426,54.923633087514
10332,false,0,9.2193505005168,55.076495726221
10333,false,0,10.414041469678,55.393249237225
10336,true,0,8.872411,54.938909
10339,true,0,8.7274186111790,55.195712287076
10344,false,0,9.4904654066170,55.245091775948
10345,true,0,9.5799083621113,55.675273813113
10346,true,0,9.1397454565369,55.485631695070
10347,false,0,9.2997371852879,55.616044983111
10350,true,0,9.3516682739659,54.831538040287
10351,false,0,9.5562804587767,55.452683485447
10355,true,0,10.217890435223,56.188390299684
10356,false,0,9.4845045392282,55.854991315273
10357,true,0,9.3776178990970,55.706259056488
10359,false,0,10.720872509529,54.939879012621
10364,true,0,8.4659050782695,55.486736835143
10367,false,0,10.289949803466,56.225811301468
10368,false,0,10.145120317160,56.103917331087
10369,true,0,8.4931268321908,55.479318991645
10372,false,0,8.4840626213268,55.617760483371
10373,false,0,8.6289375848834,55.807937283899
10374,false,0,8.2813090570400,55.780543590708
10377,true,0,8.5180775853529,55.903747595519
10378,false,0,10.611732153595,55.041358183245
10380,true,0,8.2501092410409,56.087816526992
10383,false,0,9.5754084325533,55.782267050467
10387,true,0,8.3243102860865,56.276154630809
10390,true,0,8.3062480882851,56.516434579832
10391,false,0,8.3076786277225,56.416728004784
10392,true,0,8.1879069776247,56.618357301002
10393,false,0,9.5701853672498,55.722548398986
10394,true,0,8.5833440891343,56.488791736888
10395,true,0,8.3035308313738,56.549689788671
10396,false,0,9.3946072599824,55.964575465938
10397,true,0,9.312426,55.437129
10400,true,0,12.162882880643,55.490003863383
10403,false,0,9.3262481486477,55.073452236027
10407,true,0,9.4822155926097,55.471854978427
10420,true,0,8.593409,56.363619
10426,false,0,10.003823290702,55.715702497060
10428,false,0,11.312597003055,55.254537048664
10430,true,0,9.2848069832076,56.140329925885
10432,false,0,9.3137861952910,56.265550232040
10435,true,0,9.5366092466603,56.181864590781
10437,false,0,9.7472505511835,55.967112491703
10440,false,0,9.0499488140836,56.559346799862
10441,false,0,8.7771402515105,56.477735610125
10442,false,0,9.0107134280691,56.569412566180
10443,false,0,10.090095715246,56.237287435109
10444,false,0,10.006268880356,56.151627325637
10445,true,0,10.678700525604,56.201609266186
10450,true,0,10.081906900370,56.043576874748
10452,false,0,10.090329038545,56.187959307670
10453,false,0,10.129683510369,56.152489878918
10454,false,0,8.407241,55.503515
10455,true,0,9.727991,57.373163
10456,false,0,9.9117315901967,56.359166759808
10457,false,0,10.056843210768,56.326815367761
10458,false,0,9.6723287881273,56.379819490732
10459,false,0,9.8556877264824,56.235184365421
10460,false,0,9.9415931655218,56.517547682365
10461,false,0,10.036430023526,56.439513744609
10462,false,0,11.140624199574,55.338763985841
10464,false,0,10.137008302682,56.439839629086
10465,true,0,10.209440755877,56.302925473746
10466,false,0,10.468107091513,56.302486749539
10467,false,0,10.506229211356,56.381022230824
10468,true,0,10.687784661856,56.302125787900
10469,false,0,10.671948764642,56.191909494034
10486,false,0,10.070892927386,56.413203681649
10487,true,0,8.5335059547210,56.846027007427
10491,true,0,9.3402443412048,56.774004625085
10492,true,0,9.8019079834203,56.629005809097
10494,true,0,8.6816038734712,57.023346964115
10498,false,0,9.3424128395237,57.088456922702
10499,true,0,9.5285285932411,57.097456625231
10503,false,0,9.8552268054868,56.974046242569
10504,false,0,12.624194876462,55.627187743946
10505,false,0,10.057077425075,56.810244040964
10506,true,0,9.8587219302409,57.114515390093
10510,false,0,12.374895154315,55.731301003006
10511,false,0,9.6760254110522,57.221228382948
10517,true,0,10.154818,55.929962
10518,false,0,9.9581820593559,57.587870927993
10519,true,0,10.184444828105,57.581389697345
10521,false,0,10.001090193663,57.456057003677
10522,false,0,10.509806090785,57.446675312820
10525,false,0,12.556473395216,55.745367743167
10526,true,0,8.488669,55.959504
10530,false,0,12.429200625381,55.831784868231
10535,false,0,8.628448,57.116054
10538,false,0,10.07638,56.16183
10543,false,0,10.23132,56.14249
10553,false,0,9.6349678559389,56.981698995055
10565,true,0,12.589009859688,55.683256735939
10567,false,0,12.599180663952,55.639302550184
10573,true,0,12.540365372599,55.653591200778
10585,true,0,10.790720863317,55.317875600948
10588,false,0,9.94488,57.06841
10601,false,0,9.9462654274895,56.048375507355
10603,false,0,12.424602669446,55.618329109665
10610,false,0,12.476633097666,55.733620225593
10615,false,0,12.518996772778,55.690036785350
10617,true,0,9.4802306918037,55.484458172797
10622,false,0,12.547314336487,55.679117242639
10626,false,0,9.414754,56.284143
10629,true,0,11.925959597462,54.58231844017
10650,true,0,10.451000880225,57.313109967841
10653,true,0,12.462675509005,55.692508097253
10656,false,0,12.535922583321,55.762137568425
10659,true,0,9.9410335613333,57.220732446128
10663,true,0,9.5880280990754,55.747636715285
10666,true,0,12.460125046647,55.645722940437
10667,false,0,12.540091595979,55.738193230532
10668,true,0,12.279620041558,55.645502352215
10670,false,0,10.661310137483,55.451737626296
10672,true,0,9.3186602503637,55.252774022076
10674,false,0,12.288192940725,55.646929895830
10677,true,0,12.48096,55.7972
10689,false,0,9.0987651011126,56.136507373428
10690,false,0,12.538302997187,55.706898845572
10692,true,0,12.521568119720,55.775236186340
10694,false,0,9.0595126961927,55.192798337048
10697,true,0,9.3807469899201,55.068389093591
10701,false,0,10.494853274869,55.368729711447
10702,false,0,12.52921,55.81533
10705,false,0,12.388044972476,55.666348219363
10708,false,0,12.512993121088,55.754972727422
10724,false,0,12.454787027349,55.671290914715
10725,false,0,12.370770649271,55.664251210753
10729,false,0,12.542910718300,55.885180429105
10732,false,0,12.377206841433,55.722839937176
10734,true,0,12.5257,55.70506
10735,true,0,12.43875,55.70446
10737,true,0,12.389153000877,55.676866041754
10738,true,0,12.62471,55.62701
10742,true,0,12.585867272195,55.706587045609
10743,true,0,12.53568,55.69867
10747,true,0,9.985175,57.575969
10749,false,0,9.7788480756050,55.889592298836
10750,false,0,12.590081044940,55.778014613887
10752,true,0,12.60238,55.66883
10753,true,0,12.50452,55.64695
10759,true,0,12.57634,55.7161
10760,false,0,12.599845090520,55.660041238458
10765,false,0,12.522556754156,55.729382074511
10766,true,0,9.0701390347003,55.175394302045
10768,true,0,12.282394775028,55.629500162188
10770,true,0,12.657041968836,55.631223014230
10771,false,0,9.7839700065766,54.922705267107
10774,true,0,10.805566112163,55.309594165085
10776,false,0,12.403003290358,55.719917992018
10777,true,0,9.3408163203776,54.832109571159
10778,true,0,12.34039,55.66182
10779,false,0,12.497684383153,55.883258902243
10781,true,0,9.9492952039213,57.359099441883
10783,false,0,12.505375009678,55.666348082369
10784,true,0,12.49676,55.6594
10785,false,0,8.7060191948368,56.957182369437
10788,true,0,12.60011,55.63984
10790,false,0,12.491521693932,55.688420542647
10791,true,0,9.6351008254517,55.544308048516
10792,true,0,12.45139,55.7196
10793,true,0,12.44216,55.84058
10794,true,0,12.48148,55.69091
10795,true,0,12.34879,55.59857
10796,true,0,12.37372,55.73013
10798,true,0,12.55805,55.65807
10799,false,0,14.712384692919,55.097758763289
10801,false,0,12.541533126677,56.075071037842
10802,false,0,12.402999290905,55.968232252548
10804,true,0,12.52533,55.64991
10806,true,0,12.48607,55.73929
10807,false,0,11.799695323302,55.460166735549
10809,false,0,12.026854439312,55.460605376663
10811,true,0,11.86715,54.78112
10813,false,0,12.388441466012,55.863123276400
10815,true,0,12.066035367769,55.843827925059
10816,true,0,12.07506,55.84393
10817,false,0,12.313180883099,56.121653133441
10818,true,0,11.13026,54.83376
10819,false,0,12.534012706306,55.990125297489
10820,false,0,12.320534521090,55.585750413885
10821,false,0,12.198481428722,56.016048448124
10822,false,0,12.297162444470,55.582607943707
10827,true,0,11.78624,55.25389
10828,true,0,12.601310301061,56.030305688909
10829,true,0,11.89914,55.01431
10830,true,0,12.59253,56.02793
10831,true,0,12.28663,55.93242
10833,false,0,12.521259204607,55.964646253522
10835,true,0,11.3996,55.41522
10836,true,0,12.328925559577,55.599751224092
10837,true,0,11.71526,55.70575
10838,true,0,12.18574,55.48217
10842,false,0,11.090903805217,55.684397580119
10843,false,0,12.346759557156,55.869480050958
10844,false,0,9.7169130661136,55.536954915999
10845,false,0,11.726810088900,55.697752590126
10846,false,0,12.323718829829,55.746991001342
10847,false,0,12.172938132735,55.446503288369
10848,false,0,12.190225155224,55.447476722835
10849,true,0,12.11944,55.64304
10850,false,0,12.312007013165,55.933407509786
10851,true,0,11.75935,55.23403
10852,false,0,9.5504341969276,56.162683000029
10853,false,0,12.487191908059,55.937657932401
10855,false,0,11.867331141760,54.781669083229
10858,true,0,11.78954,55.42901
10859,true,0,11.11753,55.66482
10860,true,0,9.4835444813185,55.253883640580
10861,false,0,11.753695053444,55.216752780186
10863,true,0,11.3417,55.39776
10864,true,0,10.16789,56.13246
10865,true,0,8.6373509199160,56.365962232262
10866,true,0,9.82742,55.87313
10868,true,0,9.85084,55.85571
10869,true,0,9.72824,55.56961
10870,false,0,12.084395729031,55.650403522085
10873,true,0,8.9362470929926,56.150399798288
10874,true,0,10.04582,56.45351
10875,false,0,12.052157039958,55.619240357196
10876,false,0,12.096634806551,55.641127952793
10877,true,0,9.55055,56.18674
10878,true,0,9.4993733511219,55.252298016848
10881,true,0,9.39369,56.45457
10883,false,0,11.360968666265,54.659322471007
10886,true,0,12.253404874431,55.634600325936
10891,true,0,9.47203,55.47037
10892,true,0,10.58651,55.06728
10893,true,0,11.340855039167,55.397940855254
10894,false,0,11.382697892067,55.711652198255
10895,true,0,10.228996632892,55.111443484756
10896,false,0,12.351135050120,55.616557230772
10897,true,0,10.3431,55.40796
10898,false,0,9.1550081523735,55.475662772074
10900,true,0,9.02388,56.55316
10901,true,0,10.37312,55.36728
10903,false,0,11.956968714906,55.169435029216
10909,false,0,9.8704351539511,55.977308736374
10910,true,0,9.45818,55.50505
10911,true,0,10.39576,55.37207
10912,true,0,9.99603,57.44798
10914,true,0,8.46773,55.47993
10915,true,0,10.50079,57.44708
10916,true,0,9.88748,57.01059
10917,true,0,9.80657,54.91811
10918,false,0,9.3746015636177,55.215410396321
10919,true,0,9.40373,55.04988
10921,true,0,9.49045,55.25142
10922,true,0,10.20072,56.17863
10924,true,0,10.0497,56.44235
10925,true,0,8.61379,56.37651
10926,true,0,10.3863,55.40655
10927,true,0,9.71714,55.53675
10928,true,0,10.20626,56.10396
10929,false,0,9.3720651460520,55.216943007803
10930,true,0,9.4895535900910,55.355969146560
10932,true,0,10.196095167379,57.470243262879
10933,true,0,9.1355571700511,55.937946593013
10934,true,0,11.608874665700,55.454965322320
10937,true,0,10.12588,56.16282
10938,true,0,9.14596,56.13841
10939,true,0,9.7423124957336,56.843529579880
10940,false,0,10.207182694662,56.107381687583
10943,true,0,9.99563,56.46634
10949,true,0,9.5895517601496,55.748471548066
10951,true,0,10.246489,56.201745
10952,true,0,8.453031,55.501631
10953,true,0,12.42067,55.69726
10955,true,0,10.13430,56.10778
10957,true,0,9.9204517,56.04272028
10959,true,0,10.236628231246,55.098811180597
10960,false,0,10.159288926964,57.152032874603
10962,false,0,10.781867766955,55.318275699743
10963,true,0,10.356968095164,55.394390385798
10965,true,0,10.399170466633,55.512426341703
10966,true,0,11.362741104004,55.387705334214
10967,true,0,8.581610,56.478846
10968,true,0,11.958496207899,55.165661112618
10969,false,0,9.5442567545522,55.708181219429
10970,false,0,9.3658004563081,55.065619922066
10971,false,0,9.9672990640064,57.020320869238
10972,false,0,10.150029491000,56.166256990381
10974,true,0,9.1392919751398,55.747541616937
10981,true,0,10.488335439566,55.236432423035
10984,true,0,9.0490749944844,56.549521315241
10987,true,0,10.511874965885,57.389456291199
10988,true,0,9.8688354397454,54.985667064333
21209,false,0,12.73014,56.07712
21225,true,0,12.70857,56.06258
21273,true,0,15.64324,56.20689
21301,false,0,12.97133,56.54112
21302,false,0,12.96930,56.54070
21313,true,0,13.20324,55.72051
21314,true,0,13.18234,55.67978
21349,false,0,13.06273,55.57847
21350,false,0,13.04735,55.62785
21352,true,0,13.02821,55.60834
21405,true,0,12.85302,55.87145
21469,false,0,13.16181,55.37600
21507,false,0,14.76132,56.88404
21510,false,0,14.82344,56.90422
21520,false,0,14.47287,57.35600
21535,true,0,12.87331,56.24841
22123,true,0,12.54201,57.66300
22171,false,0,14.45079,58.00149
22181,false,0,17.08007,61.74136
22182,true,0,18.13002,59.19988
22183,false,0,12.01124,57.66525
22184,true,0,12.05994,57.47490
22185,false,0,18.12842,59.46111
22186,true,0,11.25987,58.91440
22189,true,0,14.074957,57.165646
22190,true,0,12.911383,56.655432
22191,true,0,17.902818,59.267872
22215,false,0,11.91830,57.70686
22245,true,0,11.98848,57.74829
22279,true,0,12.08355,57.48401
22297,true,0,12.26188,57.76315
22348,true,0,11.98454,57.64596
22457,false,0,14.18198,57.66597
22602,true,0,12.54502,57.93509
22604,false,0,15.84767,59.38942
22605,false,0,17.89623,59.60697
22606,false,0,17.94123,59.64869
22608,true,0,14.91323,58.88673
22609,false,0,11.93257,57.63461
22611,true,0,14.11715,57.86611
22612,true,0,12.23462,59.02589
22616,false,0,12.97137,57.71823
22618,true,0,18.16131,59.17765
22620,true,0,12.91977,55.56036
22621,false,0,17.53980,59.56036
22622,true,0,12.15348,58.80363
22624,true,0,18.05089,59.39582
22625,true,0,14.43482,59.24193
22626,true,0,12.96260,56.00580
22629,true,0,17.08307,59.65361
22630,false,0,16.49341,59.37260
22631,true,0,16.52566,59.36326
22633,false,0,12.52281,56.89844
22636,false,0,15.80745,58.70185
22637,false,0,16.59935,59.05117
22638,true,0,12.26706,58.47557
22639,false,0,12.81873,56.35445
22644,true,0,11.98369,57.71644
22645,true,0,11.99273,57.70645
22647,false,0,11.91984,57.71881
22648,false,0,12.01465,57.76405
22650,true,0,12.02520,57.72319
22651,false,0,11.91633,57.64887
22654,false,0,11.98215,57.73029
22655,true,0,11.88823,57.66043
22656,true,0,11.89890,57.63484
22657,false,0,12.73369,56.82034
22658,false,0,17.32855,59.03988
22660,true,0,15.10187,59.06821
22662,true,0,null,null
22665,true,0,16.86852,59.93499
22667,false,0,12.72708,56.02221
22668,false,0,12.72100,56.06873
22669,false,0,11.68157,58.23247
22670,false,0,17.97777,59.24076
22672,true,0,13.24044,57.00565
22673,true,0,17.88653,59.35192
22674,true,0,12.43523,57.61907
22675,true,0,17.83889,59.36472
22679,true,0,16.00970,57.16737
22680,true,0,11.64704,57.69859
22682,false,0,18.42614,59.28269
22683,false,0,17.84513,59.42887
22684,false,0,14.19106,57.75878
22685,false,0,14.14891,57.78885
22686,true,0,16.33714,56.69168
22688,true,0,14.88218,56.16677
22689,true,0,14.54287,59.33115
22691,true,0,13.46502,59.38057
22694,false,0,16.18770,58.99226
22695,true,0,13.32362,59.50451
22696,true,0,15.63818,57.98700
22701,false,0,15.14299,59.12966
22706,true,0,14.57510,57.17061
22708,true,0,12.29957,57.66820
22709,true,0,14.62499,58.98236
22710,true,0,15.27896,56.99716
22711,true,0,18.12566,59.36477
22714,false,0,15.59735,58.40784
22715,false,0,15.66501,58.40089
22717,false,0,13.92874,56.83064
22718,true,0,12.15346,58.02866
22720,true,0,12.982546,55.589096
22721,true,0,13.04480,55.61581
22723,false,0,13.03265,55.57355
22724,false,0,13.82075,58.70569
22726,true,0,18.01177,59.29985
22727,true,0,15.06748,58.54095
22729,true,0,13.87171,57.91401
22731,true,0,15.80821,57.38885
22733,false,0,12.01687,57.64891
22734,false,0,16.43460,57.03519
22737,false,0,16.22313,58.57996
22738,true,0,16.16671,58.60279
22739,false,0,16.18063,58.59505
22740,false,0,16.18139,58.57659
22745,true,0,16.98672,58.74979
22747,false,0,16.44796,57.25209
22749,false,0,17.69097,59.84597
22752,true,0,15.67902,58.13845
22753,false,0,17.94054,59.38059
22756,false,0,17.93064,59.33640
22757,false,0,18.27086,59.28622
22758,false,0,13.44815,58.38511
22762,true,0,18.15389,59.21687
22763,false,0,15.32227,59.12968
22765,false,0,17.94510,59.42284
22766,true,0,17.99580,59.36064
22767,false,0,17.90731,59.38575
22770,false,0,18.05968,59.34919
22776,true,0,18.00813,59.25011
22781,false,0,12.07862,57.73342
22782,true,0,17.62788,59.18695
22783,true,0,17.65037,59.18806
22784,false,0,14.59445,56.05925
22785,true,0,14.09765,57.68205
22788,true,0,11.73397,58.03804
22789,true,0,13.98920,55.93180
22790,false,0,14.97939,58.04053
22792,true,0,12.30934,58.28857
22793,true,0,17.55090,58.90985
22794,true,0,13.93348,55.55536
22795,true,0,17.82462,59.19181
22796,true,0,12.39198,57.04359
22797,false,0,18.05570,59.48392
22798,true,0,18.08107,59.44984
22799,true,0,14.12817,58.70946
22800,true,0,11.91520,58.35246
22802,true,0,17.65725,59.86983
22803,true,0,17.62983,59.86720
22804,true,0,17.69775,59.82057
22808,true,0,12.95711,58.26740
22810,false,0,12.26245,57.12444
22812,true,0,12.64612,56.97810
22814,true,0,17.79837,59.41314
22815,false,0,15.84668,57.66621
22816,true,0,15.86658,59.03841
22821,false,0,16.57629,59.61468
22824,true,0,16.59978,59.62273
22827,true,0,14.82056,56.85515
22828,false,0,13.82283,55.43624
22831,false,0,18.27981,59.49368
22832,true,0,12.70163,59.05956
22835,true,0,12.92612,56.13515
22837,false,0,18.17383,59.25202
22839,true,0,15.24166,59.26107
22840,true,0,15.20618,59.29640
23117,true,0,18.03505,59.26048
23131,true,0,17.97518,59.33321
23149,true,0,18.03474,59.41264
23185,true,0,18.09938,59.26335
23391,true,0,18.00960,59.38030
23425,true,0,18.05763,59.36150
23509,true,0,17.64272,59.17506
23611,true,0,17.91981,59.51399
23645,true,0,17.91420,59.27156
23649,true,0,null,null
23653,true,0,18.21921,59.24327
24209,true,0,17.07933,60.66746
24290,false,0,15.00469,60.73674
24297,true,0,15.55997,58.40580
24298,false,0,15.60630,58.39832
24364,false,0,15.95119,58.49032
24389,true,0,17.36418,62.34928
24477,true,0,14.67102,63.15980
24503,false,0,16.31377,58.48355
24533,true,0,17.66307,59.84660
24541,true,0,17.64126,59.87486
24542,true,0,17.66643,59.88538
24573,false,0,16.69605,59.60090
24587,true,0,16.56037,59.63558
24625,false,0,15.23238,59.26665
24643,true,0,16.50050,59.59525
24669,true,0,15.17743,59.27556
24701,true,0,17.56789,59.18849
24702,true,0,17.14759,60.64692
24705,true,0,17.56115,59.84854
24706,true,0,18.15817,59.18033
24707,true,0,15.03517,58.55649
24708,true,0,13.12773,55.37418
24709,true,0,16.98695,58.76975
24710,true,0,18.42814,59.31305
24715,true,0,11.92473,58.34357
24716,true,0,15.67376,62.52463
24717,true,0,16.58389,62.41761
24720,true,0,11.48113,58.38442
24723,true,0,15.82748889,59.42679444
24726,true,0,16.46445,59.61624
24728,true,0,21.0216,64.76678889
24731,true,0,12.95231,55.55597
24732,true,0,17.34401,62.44206
24733,true,0,16.21251,58.57376
24800,true,0,18.69657,59.75710
24801,true,0,17.66049,59.84911
24802,true,0,17.62811,59.86894
24803,true,0,17.07011,59.63755
24805,true,0,17.64451,59.20425
24806,true,0,18.12344,59.13892
24807,true,0,18.01338,59.27222
24808,true,0,null,null
24809,true,0,17.86198,59.37174
24810,true,0,17.93813,58.91864
24811,true,0,17.9296,59.5143
24812,true,0,18.16057,59.17477
24813,true,0,17.61196,59.20203
24814,true,0,17.68764,59.85831
24815,true,0,17.94209,59.36919
24816,true,0,18.105834,59.356974
24817,true,0,18.00496,59.35017
24818,true,0,18.17541,59.31195
24819,true,0,17.64181,59.15855
24820,true,0,17.89698,59.26604
24821,true,0,17.72703,59.47843
24822,true,0,17.07736,59.65786
24823,true,0,17.85769,59.25116
24824,true,0,18.38362,59.3077
24825,true,0,18.06468,59.24799
24826,true,0,17.85285,59.47737
24827,true,0,15.97544,59.51623
24828,true,0,16.49112,59.59506
24829,true,0,16.5076,59.3851
24830,true,0,15.2309,59.30565
24831,true,0,16.5693,59.64269
24832,true,0,15.88984,59.39598
24833,true,0,15.17291,59.25743
24834,true,0,16.6163,59.91716
24836,true,0,15.14012,59.15085
24837,true,0,16.23676,59.61061
24838,true,0,15.60126,58.41975
24839,true,0,15.63986,58.41632
24840,true,0,16.21561,58.59123
24841,true,0,15.11161,58.33122
24842,true,0,17.02861,58.74832
24843,true,0,16.59868,57.76454
24844,true,0,16.16161,58.57847
24845,true,0,15.67902,58.38573
24846,true,0,13.48065,59.38453
24847,true,0,14.1053,59.31544
24848,true,0,14.50824,59.32698
24849,true,0,13.52453,59.3823
24850,true,0,17.1605,60.66022
24851,true,0,15.40471,60.47462
24852,true,0,15.44236,60.47144
24853,true,0,17.09446,61.71707
24854,true,0,17.15325,60.68585
24856,true,0,17.26698,62.39279
24857,true,0,15.61724,60.6228
24858,true,0,21.4468,65.32343
24859,true,0,20.31168,63.80196
24860,true,0,17.33296,62.44224
24861,true,0,14.69057,63.1782
24863,true,0,11.94192,57.64105
24864,true,0,12.04558,57.61886
24865,true,0,12.06821,57.50569
24866,true,0,13.44352,58.38439
24867,true,0,12.55051,57.92909
24868,true,0,12.94036,57.73055
24869,true,0,13.17323,58.49867
24870,true,0,13.8535,58.40593
24871,true,0,12.97478,57.70347
24872,true,0,11.98464,57.87828
24873,true,0,13.83629,58.7097
24874,true,0,12.00096,57.68348
24875,true,0,11.98508,57.73008
24876,true,0,12.66728,57.49652
24877,true,0,11.95707,57.73024
24878,true,0,12.00518,57.73882
24879,true,0,12.94798,57.75356
24880,true,0,12.07796,57.74033
24881,true,0,11.91668,57.64673
24882,true,0,12.03357,57.80143
24883,true,0,13.87723,58.39326
24884,true,0,11.84975,57.706
24885,true,0,12.3215,58.29885
24886,true,0,11.82852,58.07736
24887,true,0,12.32468,58.36522
24888,true,0,11.91496,58.35384
24889,true,0,14.22208,57.77938
24890,true,0,14.69087,57.65825
24891,true,0,14.17397,57.76951
24892,true,0,14.1488,57.80917
24893,true,0,14.13804,56.02071
24894,true,0,14.84938,56.18519
24895,true,0,14.78631,56.87663
24896,true,0,15.58942,56.16679
24897,true,0,16.45904,57.2603
24898,true,0,14.16534,56.05811
24899,true,0,14.78006,56.88821
24900,true,0,15.63559,56.19569
24901,true,0,16.32554,56.69306
24902,true,0,15.09759,57.42435
24903,true,0,12.89294,56.66014
24904,true,0,13.94527,56.84155
24905,true,0,12.89,56.25121
24906,true,0,13.03335,56.50074
24907,true,0,12.49821,56.89546
24908,true,0,12.86908,56.69286
24909,true,0,12.26332,57.12295
24910,true,0,13.74794,56.15637
24911,true,0,12.72827,56.05239
24912,true,0,13.18972,55.69582
24913,true,0,13.30978,55.83302
24914,true,0,13.05696,55.57198
24915,true,0,12.74027,56.00547
24916,true,0,13.03905,55.60049
24917,true,0,13.18704,55.62898
24918,true,0,13.80597,55.44314
24919,true,0,12.98604,55.5636
24921,true,0,13.04827,55.58691
24922,true,0,13.91399,55.55999
24923,true,0,16.32436,56.66809
24924,false,0,18.04257,59.44021
24925,true,0,13.09474,55.60747
24926,true,0,12.79924,56.67318
24927,true,0,11.9332884,57.710328
24928,false,0,15.19668,59.25062
24929,true,0,14.952706,57.64749
25101,true,0,12.23315,58.95515
25102,true,0,11.94915,58.9305
25103,true,0,14.47952,59.32723
25104,true,0,12.77087,56.01617
25105,true,0,16.18477,58.61037
25106,true,0,17.17018,60.65793
25107,true,0,15.15444,60.89734
25108,true,0,17.33306,62.44885
25109,true,0,13.11474,61.69600
25110,true,0,17.03952,61.29345
25111,true,0,14.22841,60.51072
25112,true,0,16.71646,60.90961
25113,true,0,16.37586,61.34420
25114,true,0,15.72800,60.59010
25115,true,0,15.41578,60.52732
25116,true,0,16.97769,60.39497
25117,true,0,13.72910,60.68323
25118,true,0,14.53361,60.99121
25119,true,0,14.03077,61.23759
25120,true,0,15.17786,60.12938
25122,true,0,17.21083,60.69355
25123,true,0,16.26761,60.54132
25124,true,0,12.63148,57.49114
25125,true,0,17.13099,60.93942
25126,true,0,15.02180,60.08251
25127,true,0,17.08478,61.64313
25128,true,0,14.59625,61.00484
25129,true,0,15.47628,60.48707
25130,true,0,17.164158,60.684509
25131,true,0,17.40131,60.64039
25132,true,0,13.10692,56.20645
