id,site_id,days,close,open
nextval('hibernate_sequence'),10813,WEEKDAYS,22:00,06:30
nextval('hibernate_sequence'),10813,SATURDAY,22:00,08:00
nextval('hibernate_sequence'),10813,SUNDAY,22:00,08:00
nextval('hibernate_sequence'),10817,WEEKDAYS,22:00,06:00
nextval('hibernate_sequence'),10817,SATURDAY,23:00,07:00
nextval('hibernate_sequence'),10817,SUNDAY,22:00,07:00
nextval('hibernate_sequence'),10819,WEEKDAYS,23:00,06:00
nextval('hibernate_sequence'),10819,SATURDAY,23:00,07:00
nextval('hibernate_sequence'),10819,SUNDAY,23:00,07:00
nextval('hibernate_sequence'),10820,WEEKDAYS,22:00,06:00
nextval('hibernate_sequence'),10820,SATURDAY,22:00,07:00
nextval('hibernate_sequence'),10820,SUNDAY,22:00,07:00
nextval('hibernate_sequence'),10821,WEEKDAYS,23:00,06:00
nextval('hibernate_sequence'),10821,SATURDAY,23:00,07:00
nextval('hibernate_sequence'),10821,SUNDAY,23:00,07:00
nextval('hibernate_sequence'),10822,WEEKDAYS,22:00,06:00
nextval('hibernate_sequence'),10822,SATURDAY,22:00,07:00
nextval('hibernate_sequence'),10822,SUNDAY,22:00,07:00
nextval('hibernate_sequence'),10833,WEEKDAYS,23:00,06:00
nextval('hibernate_sequence'),10833,SATURDAY,23:00,07:00
nextval('hibernate_sequence'),10833,SUNDAY,23:00,07:00
nextval('hibernate_sequence'),10842,WEEKDAYS,23:00,06:00
nextval('hibernate_sequence'),10842,SATURDAY,23:00,07:00
nextval('hibernate_sequence'),10842,SUNDAY,23:00,07:00
nextval('hibernate_sequence'),10843,WEEKDAYS,22:00,06:00
nextval('hibernate_sequence'),10843,SATURDAY,22:00,07:00
nextval('hibernate_sequence'),10843,SUNDAY,22:00,07:00
nextval('hibernate_sequence'),10844,WEEKDAYS,24:00,05:30
nextval('hibernate_sequence'),10844,SATURDAY,24:00,06:30
nextval('hibernate_sequence'),10844,SUNDAY,24:00,06:30
nextval('hibernate_sequence'),10845,WEEKDAYS,23:00,05:00
nextval('hibernate_sequence'),10845,SATURDAY,23:00,07:00
nextval('hibernate_sequence'),10845,SUNDAY,23:00,07:00
nextval('hibernate_sequence'),10846,WEEKDAYS,22:00,05:30
nextval('hibernate_sequence'),10846,SATURDAY,22:00,06:30
nextval('hibernate_sequence'),10846,SUNDAY,22:00,06:30
nextval('hibernate_sequence'),10847,WEEKDAYS,22:00,06:00
nextval('hibernate_sequence'),10847,SATURDAY,22:00,07:00
nextval('hibernate_sequence'),10847,SUNDAY,22:00,08:00
nextval('hibernate_sequence'),10848,WEEKDAYS,21:00,06:00
nextval('hibernate_sequence'),10848,SATURDAY,21:00,07:00
nextval('hibernate_sequence'),10848,SUNDAY,21:00,08:00
nextval('hibernate_sequence'),10850,WEEKDAYS,23:00,06:30
nextval('hibernate_sequence'),10850,SATURDAY,23:00,07:00
nextval('hibernate_sequence'),10850,SUNDAY,23:00,08:00
nextval('hibernate_sequence'),10852,WEEKDAYS,24:00,06:00
nextval('hibernate_sequence'),10852,SATURDAY,24:00,07:00
nextval('hibernate_sequence'),10852,SUNDAY,24:00,07:00
nextval('hibernate_sequence'),10853,WEEKDAYS,23:00,06:00
nextval('hibernate_sequence'),10853,SATURDAY,23:00,07:00
nextval('hibernate_sequence'),10853,SUNDAY,23:00,07:00
nextval('hibernate_sequence'),10855,WEEKDAYS,23:00,06:00
nextval('hibernate_sequence'),10855,SATURDAY,23:00,07:00
nextval('hibernate_sequence'),10855,SUNDAY,23:00,07:00
nextval('hibernate_sequence'),10861,WEEKDAYS,23:00,06:00
nextval('hibernate_sequence'),10861,SATURDAY,24:00,06:00
nextval('hibernate_sequence'),10861,SUNDAY,23:00,06:00
nextval('hibernate_sequence'),10870,WEEKDAYS,23:00,06:00
nextval('hibernate_sequence'),10870,SATURDAY,23:00,07:00
nextval('hibernate_sequence'),10870,SUNDAY,23:00,07:00
nextval('hibernate_sequence'),10875,WEEKDAYS,22:00,06:00
nextval('hibernate_sequence'),10875,SATURDAY,22:00,07:00
nextval('hibernate_sequence'),10875,SUNDAY,22:00,08:00
nextval('hibernate_sequence'),10876,WEEKDAYS,21:00,06:00
nextval('hibernate_sequence'),10876,SATURDAY,21:00,08:00
nextval('hibernate_sequence'),10876,SUNDAY,21:00,08:00
nextval('hibernate_sequence'),10883,WEEKDAYS,22:00,08:00
nextval('hibernate_sequence'),10883,SATURDAY,22:00,08:00
nextval('hibernate_sequence'),10883,SUNDAY,22:00,08:00
nextval('hibernate_sequence'),10894,WEEKDAYS,21:00,06:00
nextval('hibernate_sequence'),10894,SATURDAY,21:00,07:30
nextval('hibernate_sequence'),10894,SUNDAY,21:00,07:30
nextval('hibernate_sequence'),10896,WEEKDAYS,23:00,05:30
nextval('hibernate_sequence'),10896,SATURDAY,23:00,07:00
nextval('hibernate_sequence'),10896,SUNDAY,23:00,07:00
nextval('hibernate_sequence'),10903,WEEKDAYS,24:00,05:00
nextval('hibernate_sequence'),10903,SATURDAY,24:00,06:00
nextval('hibernate_sequence'),10903,SUNDAY,24:00,06:00
nextval('hibernate_sequence'),10909,WEEKDAYS,24:00,05:00
nextval('hibernate_sequence'),10909,SATURDAY,24:00,06:30
nextval('hibernate_sequence'),10909,SUNDAY,24:00,06:30
nextval('hibernate_sequence'),10918,WEEKDAYS,24:00,06:00
nextval('hibernate_sequence'),10918,SATURDAY,24:00,06:00
nextval('hibernate_sequence'),10918,SUNDAY,24:00,06:00
nextval('hibernate_sequence'),10929,WEEKDAYS,24:00,06:00
nextval('hibernate_sequence'),10929,SATURDAY,24:00,06:00
nextval('hibernate_sequence'),10929,SUNDAY,24:00,06:00
nextval('hibernate_sequence'),10940,WEEKDAYS,24:00,06:30
nextval('hibernate_sequence'),10940,SATURDAY,24:00,07:00
nextval('hibernate_sequence'),10940,SUNDAY,24:00,07:00
nextval('hibernate_sequence'),10960,WEEKDAYS,20:00,06:00
nextval('hibernate_sequence'),10960,SATURDAY,20:00,08:00
nextval('hibernate_sequence'),10960,SUNDAY,20:00,08:00
nextval('hibernate_sequence'),10962,WEEKDAYS,22:00,06:30
nextval('hibernate_sequence'),10962,SATURDAY,22:00,07:00
nextval('hibernate_sequence'),10962,SUNDAY,22:00,07:00
nextval('hibernate_sequence'),10969,WEEKDAYS,23:00,06:00
nextval('hibernate_sequence'),10969,SATURDAY,24:00,07:00
nextval('hibernate_sequence'),10969,SUNDAY,23:00,07:00
nextval('hibernate_sequence'),10970,WEEKDAYS,22:00,05:00
nextval('hibernate_sequence'),10970,SATURDAY,22:00,07:00
nextval('hibernate_sequence'),10970,SUNDAY,22:00,07:00
nextval('hibernate_sequence'),10971,WEEKDAYS,23:00,06:00
nextval('hibernate_sequence'),10971,SATURDAY,23:00,07:00
nextval('hibernate_sequence'),10971,SUNDAY,23:00,07:00
nextval('hibernate_sequence'),10972,WEEKDAYS,22:00,06:00
nextval('hibernate_sequence'),10972,SATURDAY,22:00,08:00
nextval('hibernate_sequence'),10972,SUNDAY,22:00,08:00
nextval('hibernate_sequence'),21209,WEEKDAYS,24:00,06:30
nextval('hibernate_sequence'),21209,SATURDAY,24:00,08:00
nextval('hibernate_sequence'),21209,SUNDAY,24:00,08:00
nextval('hibernate_sequence'),21302,WEEKDAYS,24:00,05:00
nextval('hibernate_sequence'),21302,SATURDAY,24:00,08:00
nextval('hibernate_sequence'),21302,SUNDAY,24:00,08:00
nextval('hibernate_sequence'),21349,WEEKDAYS,24:00,06:00
nextval('hibernate_sequence'),21349,SATURDAY,24:00,07:00
nextval('hibernate_sequence'),21349,SUNDAY,24:00,07:00
nextval('hibernate_sequence'),21350,WEEKDAYS,22:00,05:00
nextval('hibernate_sequence'),21350,SATURDAY,22:00,07:00
nextval('hibernate_sequence'),21350,SUNDAY,22:00,08:00
nextval('hibernate_sequence'),21469,WEEKDAYS,24:00,05:00
nextval('hibernate_sequence'),21469,SATURDAY,24:00,07:00
nextval('hibernate_sequence'),21469,SUNDAY,24:00,07:00
nextval('hibernate_sequence'),21507,WEEKDAYS,24:00,06:30
nextval('hibernate_sequence'),21507,SATURDAY,24:00,07:30
nextval('hibernate_sequence'),21507,SUNDAY,24:00,08:30
nextval('hibernate_sequence'),21510,WEEKDAYS,24:00,06:00
nextval('hibernate_sequence'),21510,SATURDAY,24:00,07:00
nextval('hibernate_sequence'),21510,SUNDAY,24:00,08:00
nextval('hibernate_sequence'),21520,WEEKDAYS,24:00,07:00
nextval('hibernate_sequence'),21520,SATURDAY,24:00,08:00
nextval('hibernate_sequence'),21520,SUNDAY,24:00,09:00
nextval('hibernate_sequence'),22171,WEEKDAYS,24:00,06:00
nextval('hibernate_sequence'),22171,SATURDAY,24:00,07:00
nextval('hibernate_sequence'),22171,SUNDAY,24:00,07:00
nextval('hibernate_sequence'),22181,WEEKDAYS,24:00,06:00
nextval('hibernate_sequence'),22181,SATURDAY,22:00,08:00
nextval('hibernate_sequence'),22181,SUNDAY,24:00,08:00
nextval('hibernate_sequence'),22183,WEEKDAYS,24:00,05:00
nextval('hibernate_sequence'),22183,SATURDAY,24:00,08:00
nextval('hibernate_sequence'),22183,SUNDAY,24:00,08:00
nextval('hibernate_sequence'),22185,WEEKDAYS,24:00,05:30
nextval('hibernate_sequence'),22185,SATURDAY,24:00,08:00
nextval('hibernate_sequence'),22185,SUNDAY,24:00,08:00
nextval('hibernate_sequence'),22215,WEEKDAYS,24:00,06:30
nextval('hibernate_sequence'),22215,SATURDAY,24:00,08:00
nextval('hibernate_sequence'),22215,SUNDAY,24:00,09:00
nextval('hibernate_sequence'),22457,WEEKDAYS,24:00,06:00
nextval('hibernate_sequence'),22457,SATURDAY,24:00,07:00
nextval('hibernate_sequence'),22457,SUNDAY,24:00,07:00
nextval('hibernate_sequence'),22604,WEEKDAYS,24:00,06:00
nextval('hibernate_sequence'),22604,SATURDAY,24:00,08:00
nextval('hibernate_sequence'),22604,SUNDAY,24:00,08:00
nextval('hibernate_sequence'),22605,WEEKDAYS,22:00,06:00
nextval('hibernate_sequence'),22605,SATURDAY,22:00,08:00
nextval('hibernate_sequence'),22605,SUNDAY,22:00,08:00
nextval('hibernate_sequence'),22606,WEEKDAYS,24:00,06:00
nextval('hibernate_sequence'),22606,SATURDAY,21:00,08:00
nextval('hibernate_sequence'),22606,SUNDAY,21:00,08:00
nextval('hibernate_sequence'),22609,WEEKDAYS,24:00,06:30
nextval('hibernate_sequence'),22609,SATURDAY,24:00,08:00
nextval('hibernate_sequence'),22609,SUNDAY,24:00,08:00
nextval('hibernate_sequence'),22616,WEEKDAYS,24:00,06:00
nextval('hibernate_sequence'),22616,SATURDAY,24:00,08:00
nextval('hibernate_sequence'),22616,SUNDAY,24:00,09:00
nextval('hibernate_sequence'),22621,WEEKDAYS,21:00,06:00
nextval('hibernate_sequence'),22621,SATURDAY,21:00,08:00
nextval('hibernate_sequence'),22621,SUNDAY,21:00,08:00
nextval('hibernate_sequence'),22630,WEEKDAYS,24:00,06:00
nextval('hibernate_sequence'),22630,SATURDAY,24:00,08:00
nextval('hibernate_sequence'),22630,SUNDAY,24:00,08:00
nextval('hibernate_sequence'),22633,WEEKDAYS,22:00,06:00
nextval('hibernate_sequence'),22633,SATURDAY,22:00,08:00
nextval('hibernate_sequence'),22633,SUNDAY,22:00,08:00
nextval('hibernate_sequence'),22636,WEEKDAYS,24:00,06:00
nextval('hibernate_sequence'),22636,SATURDAY,24:00,08:00
nextval('hibernate_sequence'),22636,SUNDAY,24:00,08:00
nextval('hibernate_sequence'),22637,WEEKDAYS,24:00,06:00
nextval('hibernate_sequence'),22637,SATURDAY,24:00,08:00
nextval('hibernate_sequence'),22637,SUNDAY,24:00,08:00
nextval('hibernate_sequence'),22639,WEEKDAYS,24:00,06:00
nextval('hibernate_sequence'),22639,SATURDAY,24:00,07:00
nextval('hibernate_sequence'),22639,SUNDAY,24:00,07:00
nextval('hibernate_sequence'),22647,WEEKDAYS,24:00,07:00
nextval('hibernate_sequence'),22647,SATURDAY,24:00,08:00
nextval('hibernate_sequence'),22647,SUNDAY,24:00,09:00
nextval('hibernate_sequence'),22648,WEEKDAYS,22:00,06:00
nextval('hibernate_sequence'),22648,SATURDAY,22:00,08:00
nextval('hibernate_sequence'),22648,SUNDAY,22:00,09:00
nextval('hibernate_sequence'),22651,WEEKDAYS,24:00,06:00
nextval('hibernate_sequence'),22651,SATURDAY,24:00,08:00
nextval('hibernate_sequence'),22651,SUNDAY,24:00,08:00
nextval('hibernate_sequence'),22654,WEEKDAYS,24:00,06:00
nextval('hibernate_sequence'),22654,SATURDAY,24:00,08:00
nextval('hibernate_sequence'),22654,SUNDAY,24:00,09:00
nextval('hibernate_sequence'),22657,WEEKDAYS,22:00,06:00
nextval('hibernate_sequence'),22657,SATURDAY,22:00,08:00
nextval('hibernate_sequence'),22657,SUNDAY,22:00,08:00
nextval('hibernate_sequence'),22658,WEEKDAYS,24:00,06:00
nextval('hibernate_sequence'),22658,SATURDAY,24:00,08:00
nextval('hibernate_sequence'),22658,SUNDAY,24:00,08:00
nextval('hibernate_sequence'),22667,WEEKDAYS,24:00,05:30
nextval('hibernate_sequence'),22667,SATURDAY,24:00,06:00
nextval('hibernate_sequence'),22667,SUNDAY,24:00,06:00
nextval('hibernate_sequence'),22668,WEEKDAYS,24:00,06:00
nextval('hibernate_sequence'),22668,SATURDAY,24:00,07:00
nextval('hibernate_sequence'),22668,SUNDAY,24:00,07:00
nextval('hibernate_sequence'),22669,WEEKDAYS,22:00,06:00
nextval('hibernate_sequence'),22669,SATURDAY,22:00,08:00
nextval('hibernate_sequence'),22669,SUNDAY,22:00,08:00
nextval('hibernate_sequence'),22670,WEEKDAYS,24:00,06:00
nextval('hibernate_sequence'),22670,SATURDAY,24:00,07:00
nextval('hibernate_sequence'),22670,SUNDAY,24:00,07:00
nextval('hibernate_sequence'),22682,WEEKDAYS,22:00,06:00
nextval('hibernate_sequence'),22682,SATURDAY,22:00,08:00
nextval('hibernate_sequence'),22682,SUNDAY,22:00,08:00
nextval('hibernate_sequence'),22683,WEEKDAYS,24:00,06:00
nextval('hibernate_sequence'),22683,SATURDAY,24:00,08:00
nextval('hibernate_sequence'),22683,SUNDAY,24:00,08:00
nextval('hibernate_sequence'),22684,WEEKDAYS,24:00,06:00
nextval('hibernate_sequence'),22684,SATURDAY,24:00,07:00
nextval('hibernate_sequence'),22684,SUNDAY,24:00,07:00
nextval('hibernate_sequence'),22685,WEEKDAYS,24:00,06:00
nextval('hibernate_sequence'),22685,SATURDAY,24:00,07:00
nextval('hibernate_sequence'),22685,SUNDAY,24:00,08:00
nextval('hibernate_sequence'),22694,WEEKDAYS,24:00,06:30
nextval('hibernate_sequence'),22694,SATURDAY,24:00,08:00
nextval('hibernate_sequence'),22694,SUNDAY,24:00,08:00
nextval('hibernate_sequence'),22701,WEEKDAYS,24:00,06:00
nextval('hibernate_sequence'),22701,SATURDAY,24:00,08:00
nextval('hibernate_sequence'),22701,SUNDAY,24:00,08:00
nextval('hibernate_sequence'),22714,WEEKDAYS,24:00,06:00
nextval('hibernate_sequence'),22714,SATURDAY,24:00,08:00
nextval('hibernate_sequence'),22714,SUNDAY,24:00,08:00
nextval('hibernate_sequence'),22715,WEEKDAYS,22:00,06:00
nextval('hibernate_sequence'),22715,SATURDAY,22:00,07:00
nextval('hibernate_sequence'),22715,SUNDAY,22:00,08:00
nextval('hibernate_sequence'),22717,WEEKDAYS,24:00,06:00
nextval('hibernate_sequence'),22717,SATURDAY,24:00,08:00
nextval('hibernate_sequence'),22717,SUNDAY,24:00,08:00
nextval('hibernate_sequence'),22723,WEEKDAYS,24:00,06:00
nextval('hibernate_sequence'),22723,SATURDAY,24:00,07:00
nextval('hibernate_sequence'),22723,SUNDAY,24:00,07:00
nextval('hibernate_sequence'),22724,WEEKDAYS,24:00,06:00
nextval('hibernate_sequence'),22724,SATURDAY,24:00,08:00
nextval('hibernate_sequence'),22724,SUNDAY,24:00,09:00
nextval('hibernate_sequence'),22733,WEEKDAYS,24:00,06:00
nextval('hibernate_sequence'),22733,SATURDAY,24:00,08:00
nextval('hibernate_sequence'),22733,SUNDAY,24:00,08:00
nextval('hibernate_sequence'),22734,WEEKDAYS,24:00,05:30
nextval('hibernate_sequence'),22734,SATURDAY,24:00,06:00
nextval('hibernate_sequence'),22734,SUNDAY,24:00,06:00
nextval('hibernate_sequence'),22737,WEEKDAYS,22:00,06:00
nextval('hibernate_sequence'),22737,SATURDAY,22:00,08:00
nextval('hibernate_sequence'),22737,SUNDAY,22:00,08:00
nextval('hibernate_sequence'),22739,WEEKDAYS,24:00,06:00
nextval('hibernate_sequence'),22739,SATURDAY,24:00,08:00
nextval('hibernate_sequence'),22739,SUNDAY,24:00,08:00
nextval('hibernate_sequence'),22740,WEEKDAYS,24:00,06:00
nextval('hibernate_sequence'),22740,SATURDAY,24:00,07:00
nextval('hibernate_sequence'),22740,SUNDAY,24:00,08:00
nextval('hibernate_sequence'),22747,WEEKDAYS,24:00,06:00
nextval('hibernate_sequence'),22747,SATURDAY,24:00,08:00
nextval('hibernate_sequence'),22747,SUNDAY,24:00,08:00
nextval('hibernate_sequence'),22749,WEEKDAYS,21:00,06:30
nextval('hibernate_sequence'),22749,SATURDAY,21:00,09:00
nextval('hibernate_sequence'),22749,SUNDAY,21:00,09:00
nextval('hibernate_sequence'),22753,WEEKDAYS,24:00,06:00
nextval('hibernate_sequence'),22753,SATURDAY,24:00,08:00
nextval('hibernate_sequence'),22753,SUNDAY,24:00,08:00
nextval('hibernate_sequence'),22757,WEEKDAYS,22:00,07:00
nextval('hibernate_sequence'),22757,SATURDAY,22:00,08:00
nextval('hibernate_sequence'),22757,SUNDAY,22:00,09:00
nextval('hibernate_sequence'),22758,WEEKDAYS,21:00,07:00
nextval('hibernate_sequence'),22758,SATURDAY,21:00,07:00
nextval('hibernate_sequence'),22758,SUNDAY,21:00,08:00
nextval('hibernate_sequence'),22763,WEEKDAYS,22:00,06:00
nextval('hibernate_sequence'),22763,SATURDAY,22:00,08:00
nextval('hibernate_sequence'),22763,SUNDAY,22:00,08:00
nextval('hibernate_sequence'),22765,WEEKDAYS,22:00,06:00
nextval('hibernate_sequence'),22765,SATURDAY,22:00,08:00
nextval('hibernate_sequence'),22765,SUNDAY,22:00,08:00
nextval('hibernate_sequence'),22767,WEEKDAYS,22:00,05:00
nextval('hibernate_sequence'),22767,SATURDAY,22:00,08:00
nextval('hibernate_sequence'),22767,SUNDAY,22:00,08:00
nextval('hibernate_sequence'),22770,WEEKDAYS,24:00,07:00
nextval('hibernate_sequence'),22770,SATURDAY,24:00,08:00
nextval('hibernate_sequence'),22770,SUNDAY,24:00,08:00
nextval('hibernate_sequence'),22781,WEEKDAYS,24:00,06:00
nextval('hibernate_sequence'),22781,SATURDAY,24:00,07:00
nextval('hibernate_sequence'),22781,SUNDAY,24:00,08:00
nextval('hibernate_sequence'),22784,WEEKDAYS,22:00,06:30
nextval('hibernate_sequence'),22784,SATURDAY,22:00,08:00
nextval('hibernate_sequence'),22784,SUNDAY,22:00,08:00
nextval('hibernate_sequence'),22790,WEEKDAYS,24:00,06:00
nextval('hibernate_sequence'),22790,SATURDAY,24:00,07:00
nextval('hibernate_sequence'),22790,SUNDAY,24:00,08:00
nextval('hibernate_sequence'),22797,WEEKDAYS,24:00,06:00
nextval('hibernate_sequence'),22797,SATURDAY,24:00,07:00
nextval('hibernate_sequence'),22797,SUNDAY,24:00,07:00
nextval('hibernate_sequence'),22810,WEEKDAYS,22:00,06:00
nextval('hibernate_sequence'),22810,SATURDAY,22:00,07:00
nextval('hibernate_sequence'),22810,SUNDAY,22:00,08:00
nextval('hibernate_sequence'),22815,WEEKDAYS,24:00,06:00
nextval('hibernate_sequence'),22815,SATURDAY,24:00,07:00
nextval('hibernate_sequence'),22815,SUNDAY,24:00,08:00
nextval('hibernate_sequence'),22821,WEEKDAYS,22:00,06:00
nextval('hibernate_sequence'),22821,SATURDAY,22:00,08:00
nextval('hibernate_sequence'),22821,SUNDAY,22:00,08:00
nextval('hibernate_sequence'),22828,WEEKDAYS,22:00,06:00
nextval('hibernate_sequence'),22828,SATURDAY,22:00,07:30
nextval('hibernate_sequence'),22828,SUNDAY,22:00,07:30
nextval('hibernate_sequence'),22831,WEEKDAYS,22:00,06:00
nextval('hibernate_sequence'),22831,SATURDAY,22:00,08:00
nextval('hibernate_sequence'),22831,SUNDAY,22:00,08:00
nextval('hibernate_sequence'),22837,WEEKDAYS,23:00,06:00
nextval('hibernate_sequence'),22837,SATURDAY,23:00,08:00
nextval('hibernate_sequence'),22837,SUNDAY,23:00,08:00
nextval('hibernate_sequence'),24290,WEEKDAYS,24:00,06:00
nextval('hibernate_sequence'),24290,SATURDAY,24:00,08:00
nextval('hibernate_sequence'),24290,SUNDAY,24:00,08:00
nextval('hibernate_sequence'),24298,WEEKDAYS,24:00,06:00
nextval('hibernate_sequence'),24298,SATURDAY,24:00,06:00
nextval('hibernate_sequence'),24298,SUNDAY,24:00,06:00
nextval('hibernate_sequence'),24364,WEEKDAYS,24:00,06:00
nextval('hibernate_sequence'),24364,SATURDAY,24:00,07:00
nextval('hibernate_sequence'),24364,SUNDAY,24:00,08:00
nextval('hibernate_sequence'),24503,WEEKDAYS,24:00,06:00
nextval('hibernate_sequence'),24503,SATURDAY,24:00,07:00
nextval('hibernate_sequence'),24503,SUNDAY,24:00,07:00
nextval('hibernate_sequence'),24573,WEEKDAYS,21:00,06:00
nextval('hibernate_sequence'),24573,SATURDAY,21:00,08:00
nextval('hibernate_sequence'),24573,SUNDAY,21:00,09:00
nextval('hibernate_sequence'),24625,WEEKDAYS,24:00,06:00
nextval('hibernate_sequence'),24625,SATURDAY,24:00,07:00
nextval('hibernate_sequence'),24625,SUNDAY,24:00,08:00
nextval('hibernate_sequence'),26105,WEEKDAYS,24:00,06:00
nextval('hibernate_sequence'),26105,SATURDAY,24:00,07:00
nextval('hibernate_sequence'),26105,SUNDAY,24:00,07:00
nextval('hibernate_sequence'),26107,WEEKDAYS,21:00,06:00
nextval('hibernate_sequence'),26107,SATURDAY,21:00,08:00
nextval('hibernate_sequence'),26107,SUNDAY,21:00,09:00
nextval('hibernate_sequence'),26113,WEEKDAYS,24:00,06:00
nextval('hibernate_sequence'),26113,SATURDAY,24:00,07:00
nextval('hibernate_sequence'),26113,SUNDAY,24:00,08:00
nextval('hibernate_sequence'),26114,WEEKDAYS,24:00,06:00
nextval('hibernate_sequence'),26114,SATURDAY,24:00,08:00
nextval('hibernate_sequence'),26114,SUNDAY,24:00,08:00
nextval('hibernate_sequence'),26120,WEEKDAYS,24:00,06:00
nextval('hibernate_sequence'),26120,SATURDAY,24:00,07:00
nextval('hibernate_sequence'),26120,SUNDAY,24:00,07:00
nextval('hibernate_sequence'),26124,WEEKDAYS,24:00,06:00
nextval('hibernate_sequence'),26124,SATURDAY,24:00,07:00
nextval('hibernate_sequence'),26124,SUNDAY,24:00,07:00
nextval('hibernate_sequence'),26139,WEEKDAYS,24:00,06:00
nextval('hibernate_sequence'),26139,SATURDAY,24:00,08:00
nextval('hibernate_sequence'),26139,SUNDAY,24:00,08:00
nextval('hibernate_sequence'),26141,WEEKDAYS,24:00,05:00
nextval('hibernate_sequence'),26141,SATURDAY,24:00,07:00
nextval('hibernate_sequence'),26141,SUNDAY,24:00,07:00
nextval('hibernate_sequence'),26145,WEEKDAYS,24:00,06:00
nextval('hibernate_sequence'),26145,SATURDAY,24:00,07:00
nextval('hibernate_sequence'),26145,SUNDAY,24:00,08:00
nextval('hibernate_sequence'),26202,WEEKDAYS,23:00,06:00
nextval('hibernate_sequence'),26202,SATURDAY,23:00,07:00
nextval('hibernate_sequence'),26202,SUNDAY,23:00,07:00
nextval('hibernate_sequence'),26205,WEEKDAYS,22:00,06:30
nextval('hibernate_sequence'),26205,SATURDAY,22:00,08:00
nextval('hibernate_sequence'),26205,SUNDAY,22:00,08:00
nextval('hibernate_sequence'),26209,WEEKDAYS,24:00,07:00
nextval('hibernate_sequence'),26209,SATURDAY,24:00,08:00
nextval('hibernate_sequence'),26209,SUNDAY,24:00,08:00
nextval('hibernate_sequence'),26210,WEEKDAYS,21:00,07:00
nextval('hibernate_sequence'),26210,SATURDAY,21:00,08:00
nextval('hibernate_sequence'),26210,SUNDAY,21:00,09:00
nextval('hibernate_sequence'),26215,WEEKDAYS,24:00,06:30
nextval('hibernate_sequence'),26215,SATURDAY,24:00,08:00
nextval('hibernate_sequence'),26215,SUNDAY,24:00,08:00
nextval('hibernate_sequence'),26217,WEEKDAYS,24:00,06:00
nextval('hibernate_sequence'),26217,SATURDAY,24:00,06:00
nextval('hibernate_sequence'),26217,SUNDAY,24:00,08:00
nextval('hibernate_sequence'),26221,WEEKDAYS,24:00,06:00
nextval('hibernate_sequence'),26221,SATURDAY,24:00,08:00
nextval('hibernate_sequence'),26221,SUNDAY,24:00,08:00
nextval('hibernate_sequence'),26224,WEEKDAYS,24:00,06:00
nextval('hibernate_sequence'),26224,SATURDAY,24:00,08:00
nextval('hibernate_sequence'),26224,SUNDAY,24:00,08:00
nextval('hibernate_sequence'),26226,WEEKDAYS,24:00,06:00
nextval('hibernate_sequence'),26226,SATURDAY,24:00,08:00
nextval('hibernate_sequence'),26226,SUNDAY,24:00,08:00
nextval('hibernate_sequence'),26227,WEEKDAYS,24:00,06:00
nextval('hibernate_sequence'),26227,SATURDAY,24:00,08:00
nextval('hibernate_sequence'),26227,SUNDAY,24:00,09:00
nextval('hibernate_sequence'),26232,WEEKDAYS,24:00,06:00
nextval('hibernate_sequence'),26232,SATURDAY,24:00,07:00
nextval('hibernate_sequence'),26232,SUNDAY,24:00,07:00
nextval('hibernate_sequence'),26233,WEEKDAYS,24:00,06:00
nextval('hibernate_sequence'),26233,SATURDAY,24:00,08:00
nextval('hibernate_sequence'),26233,SUNDAY,24:00,08:00
nextval('hibernate_sequence'),26238,WEEKDAYS,24:00,06:00
nextval('hibernate_sequence'),26238,SATURDAY,24:00,07:00
nextval('hibernate_sequence'),26238,SUNDAY,24:00,07:00
nextval('hibernate_sequence'),26308,WEEKDAYS,24:00,06:00
nextval('hibernate_sequence'),26308,SATURDAY,24:00,08:00
nextval('hibernate_sequence'),26308,SUNDAY,24:00,08:00
nextval('hibernate_sequence'),26312,WEEKDAYS,24:00,06:00
nextval('hibernate_sequence'),26312,SATURDAY,24:00,08:00
nextval('hibernate_sequence'),26312,SUNDAY,24:00,09:00
nextval('hibernate_sequence'),26314,WEEKDAYS,22:00,06:00
nextval('hibernate_sequence'),26314,SATURDAY,22:00,08:00
nextval('hibernate_sequence'),26314,SUNDAY,22:00,09:00
nextval('hibernate_sequence'),26318,WEEKDAYS,22:00,06:00
nextval('hibernate_sequence'),26318,SATURDAY,22:00,08:00
nextval('hibernate_sequence'),26318,SUNDAY,22:00,09:00
nextval('hibernate_sequence'),26320,WEEKDAYS,22:00,06:00
nextval('hibernate_sequence'),26320,SATURDAY,22:00,08:00
nextval('hibernate_sequence'),26320,SUNDAY,22:00,08:00
nextval('hibernate_sequence'),26323,WEEKDAYS,22:00,06:00
nextval('hibernate_sequence'),26323,SATURDAY,22:00,07:00
nextval('hibernate_sequence'),26323,SUNDAY,22:00,07:00
nextval('hibernate_sequence'),26330,WEEKDAYS,22:00,06:00
nextval('hibernate_sequence'),26330,SATURDAY,21:00,08:00
nextval('hibernate_sequence'),26330,SUNDAY,21:00,09:00
nextval('hibernate_sequence'),26332,WEEKDAYS,24:00,06:00
nextval('hibernate_sequence'),26332,SATURDAY,24:00,08:00
nextval('hibernate_sequence'),26332,SUNDAY,24:00,08:00
nextval('hibernate_sequence'),26333,WEEKDAYS,24:00,06:00
nextval('hibernate_sequence'),26333,SATURDAY,24:00,08:00
